"","idx","variable","value"
"372",122,"interaction",7.34209366325038e-06
"373",123,"intercept",8.97899207334481
"374",123,"fpMain",-0.00969000727273903
"375",123,"oneBackFPMain",-0.00139179004959133
"376",123,"interaction",6.01560254807383e-06
"377",124,"intercept",8.15075988926965
"378",124,"fpMain",-0.00739564655363685
"379",124,"oneBackFPMain",-0.00161993570257462
"380",124,"interaction",2.81483721802929e-06
"381",125,"intercept",7.18588621366292
"382",125,"fpMain",-0.00534538003689583
"383",125,"oneBackFPMain",-0.00217051519116912
"384",125,"interaction",5.06866205743796e-06
"385",126,"intercept",6.88212887973231
"386",126,"fpMain",-0.00372604202420921
"387",126,"oneBackFPMain",-0.000841690812260498
"388",126,"interaction",1.70399070385017e-06
"389",127,"intercept",7.49603087893957
"390",127,"fpMain",-0.00417621494745524
"391",127,"oneBackFPMain",-0.00188155729909202
"392",127,"interaction",2.31016555208522e-06
"393",128,"intercept",6.85414589129817
"394",128,"fpMain",-0.0060640411217724
"395",128,"oneBackFPMain",-0.00211432582694697
"396",128,"interaction",3.70695447724434e-06
"397",129,"intercept",6.1551133156297
"398",129,"fpMain",-0.00508167881402485
"399",129,"oneBackFPMain",-0.00369782955901219
"400",129,"interaction",5.00625454829724e-06
"401",130,"intercept",5.74718091889023
"402",130,"fpMain",-0.00527063551038012
"403",130,"oneBackFPMain",-0.00203721742051913
"404",130,"interaction",6.78639970523395e-06
"405",131,"intercept",5.49435055038006
"406",131,"fpMain",-0.00483183606687589
"407",131,"oneBackFPMain",-0.0017399774661845
"408",131,"interaction",5.11967693386369e-06
"409",132,"intercept",5.70991243649774
"410",132,"fpMain",-0.00501158482047282
"411",132,"oneBackFPMain",-0.000884464847939045
"412",132,"interaction",3.89586816305594e-06
"413",133,"intercept",5.43762793819991
"414",133,"fpMain",-0.00415298780049364
"415",133,"oneBackFPMain",-0.000323162671649983
"416",133,"interaction",4.25072249809123e-06
"417",134,"intercept",4.73591813918542
"418",134,"fpMain",-0.00440796933358111
"419",134,"oneBackFPMain",0.00204124423307847
"420",134,"interaction",6.58064298836189e-06
"421",135,"intercept",4.26539995525721
"422",135,"fpMain",-0.00420048871764628
"423",135,"oneBackFPMain",0.000739736700392413
"424",135,"interaction",8.63390745919568e-06
"425",136,"intercept",4.04558220072542
"426",136,"fpMain",-0.00316833069998323
"427",136,"oneBackFPMain",1.27959381704636e-05
"428",136,"interaction",8.91576250062219e-06
"429",137,"intercept",3.61621539021859
"430",137,"fpMain",-0.00188445937903319
"431",137,"oneBackFPMain",0.00083881070913738
"432",137,"interaction",7.7623793125771e-06
"433",138,"intercept",3.71391639291972
"434",138,"fpMain",-0.00137185825292935
"435",138,"oneBackFPMain",6.59459149074589e-06
"436",138,"interaction",7.54580471330932e-06
"437",139,"intercept",3.30228738590353
"438",139,"fpMain",-0.00076698266014527
"439",139,"oneBackFPMain",-0.000267224100084178
"440",139,"interaction",8.45236260021806e-06
"441",140,"intercept",2.80405351890413
"442",140,"fpMain",-1.68029605034365e-05
"443",140,"oneBackFPMain",-0.00052322966958119
"444",140,"interaction",5.92944065183263e-06
"445",141,"intercept",2.47309277070144
"446",141,"fpMain",0.000729447877388731
"447",141,"oneBackFPMain",-0.000567290718305879
"448",141,"interaction",2.64899208450508e-06
"449",142,"intercept",2.4950173876827
"450",142,"fpMain",0.00185515082628953
"451",142,"oneBackFPMain",0.00105399663962873
"452",142,"interaction",-7.42081230020366e-07
"453",143,"intercept",1.89311673588112
"454",143,"fpMain",0.00149345972755669
"455",143,"oneBackFPMain",0.000631858268033673
"456",143,"interaction",7.58901921730967e-08
"457",144,"intercept",1.52754221217138
"458",144,"fpMain",0.00204118440675889
"459",144,"oneBackFPMain",-0.000557486506781708
"460",144,"interaction",1.78320548635867e-06
"461",145,"intercept",0.779697390221381
"462",145,"fpMain",0.00378351511395998
"463",145,"oneBackFPMain",-0.000570675404297183
"464",145,"interaction",5.84104643274779e-06
"465",146,"intercept",0.590376217062849
"466",146,"fpMain",0.00435302937168765
"467",146,"oneBackFPMain",-0.000875106820477949
"468",146,"interaction",5.35392474625414e-06
"469",147,"intercept",0.253162702926832
"470",147,"fpMain",0.00379175396124713
"471",147,"oneBackFPMain",-0.00138351652767254
"472",147,"interaction",6.83774735344594e-06
"473",148,"intercept",0.460864164226157
"474",148,"fpMain",0.0046540578582095
"475",148,"oneBackFPMain",-0.00198682354927655
"476",148,"interaction",6.66598834476639e-06
