,ID,date,Acc,condition,block,trialType,foreperiod,corrAns,RT,action_trigger.rt,Response.keys,counterbalance,extFixationDuration,oneBackFP,twoBackFP,oneBacktrialType,twoBacktrialType,oneBackEffect,oneBackAcc
267,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,0.6,space,0.272,,space,action-external,1.611133389,0.6,1.8,go,go,-0.30069999999999997,1.0
268,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.2,space,0.2627,,space,action-external,1.560148438,0.6,0.6,go,go,-0.00930000000000003,1.0
269,117,2022-09-17_11h44.48.328,1.0,external,3.0,no-go,1.8,None,,,,action-external,1.572658212,1.2,0.6,go,go,,1.0
270,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,0.6,space,0.417,,space,action-external,1.474196272,1.8,1.2,no-go,go,,1.0
271,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.8,space,0.3914,,space,action-external,1.341532229,0.6,1.8,go,no-go,-0.025599999999999956,1.0
272,117,2022-09-17_11h44.48.328,1.0,external,3.0,no-go,1.8,None,,,,action-external,1.561351464,1.8,0.6,go,go,,1.0
273,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,0.6,space,0.3564,,space,action-external,1.357362123,1.8,1.8,no-go,go,,1.0
274,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,0.6,space,0.3498,,space,action-external,1.321633193,0.6,1.8,go,no-go,-0.006599999999999995,1.0
275,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,0.6,space,0.3495,,space,action-external,1.614799956,0.6,0.6,go,go,-0.00030000000000002247,1.0
276,117,2022-09-17_11h44.48.328,0.0,external,3.0,no-go,0.6,None,0.3717,,space,action-external,1.382240585,0.6,0.6,go,go,0.022199999999999998,1.0
277,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,0.6,space,0.3004,,space,action-external,1.462398027,0.6,0.6,no-go,go,-0.07129999999999997,0.0
278,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.8,space,0.3747,,space,action-external,1.43169668,0.6,0.6,go,no-go,0.07429999999999998,1.0
279,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,0.6,space,0.4547,,space,action-external,1.699552348,1.8,0.6,go,go,0.08000000000000002,1.0
280,117,2022-09-17_11h44.48.328,1.0,external,3.0,no-go,1.2,None,,,,action-external,1.465774943,0.6,1.8,go,go,,1.0
281,117,2022-09-17_11h44.48.328,1.0,external,3.0,no-go,1.2,None,,,,action-external,1.450785514,1.2,0.6,no-go,go,,1.0
282,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.2,space,0.3348,,space,action-external,1.399692015,1.2,1.2,no-go,no-go,,1.0
283,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.8,space,0.3175,,space,action-external,1.25835533,1.2,1.2,go,no-go,-0.017299999999999982,1.0
284,117,2022-09-17_11h44.48.328,1.0,external,3.0,no-go,0.6,None,,,,action-external,1.588597172,1.8,1.2,go,go,,1.0
285,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,0.6,space,0.3559,,space,action-external,1.308193428,0.6,1.8,no-go,go,,1.0
286,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.2,space,0.3002,,space,action-external,1.709467611,0.6,0.6,go,no-go,-0.05569999999999997,1.0
287,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.2,space,0.3526,,space,action-external,1.311091299,1.2,0.6,go,go,0.0524,1.0
288,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.8,space,0.3508,,space,action-external,1.545396113,1.2,1.2,go,go,-0.0018000000000000238,1.0
289,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.2,space,0.3351,,space,action-external,1.499100683,1.8,1.2,go,go,-0.015699999999999992,1.0
290,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.2,space,0.3182,,space,action-external,1.515878104,1.2,1.8,go,go,-0.016900000000000026,1.0
291,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,0.6,space,0.3784,,space,action-external,1.680554281,1.2,1.2,go,go,0.06020000000000003,1.0
292,117,2022-09-17_11h44.48.328,1.0,external,3.0,no-go,1.8,None,,,,action-external,1.495463858,0.6,1.2,go,go,,1.0
293,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.8,space,0.3916,,space,action-external,1.428265153,1.8,0.6,no-go,go,,1.0
294,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.2,space,0.3006,,space,action-external,1.364291853,1.8,1.8,go,no-go,-0.09100000000000003,1.0
295,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.2,space,0.3837,,space,action-external,1.300534992,1.2,1.8,go,go,0.08310000000000001,1.0
296,117,2022-09-17_11h44.48.328,1.0,external,3.0,no-go,1.8,None,,,,action-external,1.698769437,1.2,1.2,go,go,,1.0
297,117,2022-09-17_11h44.48.328,1.0,external,3.0,no-go,1.2,None,,,,action-external,1.432604052,1.8,1.2,no-go,go,,1.0
298,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.2,space,0.3839,,space,action-external,1.425081007,1.2,1.8,no-go,no-go,,1.0
299,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.8,space,0.3773,,space,action-external,1.671250571,1.2,1.2,go,no-go,-0.006599999999999995,1.0
300,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.8,space,0.3754,,space,action-external,1.659409664,1.8,1.2,go,go,-0.0019000000000000128,1.0
301,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.2,space,0.3707,,space,action-external,1.610980496,1.8,1.8,go,go,-0.0047000000000000375,1.0
302,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.2,space,0.3689,,space,action-external,1.356796168,1.2,1.8,go,go,-0.0017999999999999683,1.0
303,117,2022-09-17_11h44.48.328,1.0,external,3.0,no-go,0.6,None,,,,action-external,1.460639828,1.2,1.2,go,go,,1.0
304,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.2,space,0.3502,,space,action-external,1.721328239,0.6,1.2,no-go,go,,1.0
305,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.2,space,0.3192,,space,action-external,1.372670868,1.2,0.6,go,no-go,-0.031000000000000028,1.0
306,117,2022-09-17_11h44.48.328,1.0,external,3.0,no-go,0.6,None,,,,action-external,1.425378477,1.2,1.2,go,go,,1.0
307,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.8,space,0.3534,,space,action-external,1.725944971,0.6,1.2,no-go,go,,1.0
308,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.8,space,0.35,,space,action-external,1.585031271,1.8,0.6,go,no-go,-0.003400000000000014,1.0
309,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.2,space,0.3163,,space,action-external,1.666447195,1.8,1.8,go,go,-0.03369999999999995,1.0
310,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,0.6,space,0.4,,space,action-external,1.425085196,1.2,1.8,go,go,0.0837,1.0
311,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.2,space,0.4501,,space,action-external,1.674189111,0.6,1.2,go,go,0.05009999999999998,1.0
312,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,0.6,space,0.3666,,space,action-external,1.660766919,1.2,0.6,go,go,-0.08350000000000002,1.0
313,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.8,space,0.3847,,space,action-external,1.290373869,0.6,1.2,go,go,0.018100000000000005,1.0
314,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,0.6,space,0.3417,,space,action-external,1.528907197,1.8,0.6,go,go,-0.04299999999999998,1.0
315,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.8,space,0.4165,,space,action-external,1.285762163,0.6,1.8,go,go,0.07479999999999998,1.0
316,117,2022-09-17_11h44.48.328,1.0,external,3.0,go,1.8,space,0.4002,,space,action-external,1.516814058,1.8,0.6,go,go,-0.01629999999999998,1.0
7,120,2022-09-21_20h28.11.454,1.0,external,0.0,no-go,0.6,None,,,,external-action,1.461448901,,,,,,
8,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.8,space,0.458099998,,space,external-action,1.51499865,0.6,,no-go,,,1.0
9,120,2022-09-21_20h28.11.454,1.0,external,0.0,no-go,0.6,None,,,,external-action,1.272644155,1.8,0.6,go,no-go,,1.0
10,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.8,space,0.3934,,space,external-action,1.713786863,0.6,1.8,no-go,go,,1.0
11,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,0.6,space,0.5781,,space,external-action,1.680866017,1.8,0.6,go,no-go,0.18469999999999992,1.0
12,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,0.6,space,0.4226,,space,external-action,1.412617706,0.6,1.8,go,go,-0.15549999999999997,1.0
13,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.2,space,0.498300001,,space,external-action,1.387032079,0.6,0.6,go,go,0.07570000100000002,1.0
14,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,0.6,space,0.380200001,,space,external-action,1.555571171,1.2,0.6,go,go,-0.11809999999999998,1.0
15,120,2022-09-21_20h28.11.454,0.0,external,0.0,no-go,0.6,None,0.3789,,space,external-action,1.376228845,0.6,1.2,go,go,-0.001300000999999995,1.0
16,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,0.6,space,0.578799999,,space,external-action,1.29822968,0.6,0.6,no-go,go,0.199899999,0.0
17,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.2,space,0.415300001,,space,external-action,1.323661416,0.6,0.6,go,no-go,-0.16349999800000004,1.0
18,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.2,space,0.5009,,space,external-action,1.273343099,1.2,0.6,go,go,0.08559999900000004,1.0
19,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.2,space,0.483400002,,space,external-action,1.630578037,1.2,1.2,go,go,-0.017499998000000017,1.0
20,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,0.6,space,0.4516,,space,external-action,1.376586112,1.2,1.2,go,go,-0.031800001999999994,1.0
21,120,2022-09-21_20h28.11.454,1.0,external,0.0,no-go,1.8,None,,,,external-action,1.31053803,0.6,1.2,go,go,,1.0
22,120,2022-09-21_20h28.11.454,1.0,external,0.0,no-go,1.2,None,,,,external-action,1.451269878,1.8,0.6,no-go,go,,1.0
23,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,0.6,space,0.474799999,,space,external-action,1.536784525,1.2,1.8,no-go,no-go,,1.0
24,120,2022-09-21_20h28.11.454,1.0,external,0.0,no-go,1.2,None,,,,external-action,1.717042035,0.6,1.2,go,no-go,,1.0
25,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,0.6,space,0.415700001,,space,external-action,1.258337288,1.2,0.6,no-go,go,,1.0
26,120,2022-09-21_20h28.11.454,0.0,external,0.0,no-go,1.8,None,0.4115,,space,external-action,1.319189535,0.6,1.2,go,no-go,-0.004200001000000009,1.0
27,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,0.6,space,0.5275,,space,external-action,1.655423099,1.8,0.6,no-go,go,0.11599999999999999,0.0
28,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.2,space,0.3961,,space,external-action,1.470329679,0.6,1.8,go,no-go,-0.13139999999999996,1.0
29,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.2,space,0.462299999,,space,external-action,1.57187534,1.2,0.6,go,go,0.06619999900000001,1.0
30,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.8,space,0.4514,,space,external-action,1.308027851,1.2,1.2,go,go,-0.010899998999999994,1.0
31,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.8,space,0.4315,,space,external-action,1.286335508,1.8,1.2,go,go,-0.01990000000000003,1.0
32,120,2022-09-21_20h28.11.454,1.0,external,0.0,no-go,0.6,None,,,,external-action,1.36359526,1.8,1.8,go,go,,1.0
33,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.2,space,0.5195,,space,external-action,1.725301555,0.6,1.8,no-go,go,,1.0
34,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,0.6,space,0.4884,,space,external-action,1.281940868,1.2,0.6,go,no-go,-0.03109999999999996,1.0
35,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.2,space,0.420200001,,space,external-action,1.531975858,0.6,1.2,go,go,-0.06819999900000001,1.0
36,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.2,space,0.6315,,space,external-action,1.274704818,1.2,0.6,go,go,0.21129999899999996,1.0
37,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.8,space,0.436700001,,space,external-action,1.309093387,1.2,1.2,go,go,-0.19479999899999995,1.0
38,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.8,space,0.4814,,space,external-action,1.391456327,1.8,1.2,go,go,0.04469999899999999,1.0
39,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.2,space,0.574800001,,space,external-action,1.65578655,1.8,1.8,go,go,0.09340000099999995,1.0
40,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.8,space,0.545,,space,external-action,1.402257788,1.2,1.8,go,go,-0.02980000099999991,1.0
41,120,2022-09-21_20h28.11.454,1.0,external,0.0,no-go,1.8,None,,,,external-action,1.338731091,1.8,1.2,go,go,,1.0
42,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,0.6,space,0.597800001,,space,external-action,1.595946122,1.8,1.8,no-go,go,,1.0
43,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.8,space,0.3415,,space,external-action,1.61283178,0.6,1.8,go,no-go,-0.25630000099999994,1.0
44,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.8,space,0.427700001,,space,external-action,1.284361368,1.8,0.6,go,go,0.08620000099999997,1.0
45,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.8,space,0.625799999,,space,external-action,1.514048051,1.8,1.8,go,go,0.19809999800000005,1.0
46,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,0.6,space,0.4461,,space,external-action,1.708312898,1.8,1.8,go,go,-0.17969999900000005,1.0
47,120,2022-09-21_20h28.11.454,1.0,external,0.0,no-go,1.2,None,,,,external-action,1.551199792,0.6,1.8,go,go,,1.0
48,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.2,space,0.481700001,,space,external-action,1.479632736,1.2,0.6,no-go,go,,1.0
49,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,0.6,space,0.492300001,,space,external-action,1.296718,1.2,1.2,go,no-go,0.010599999999999998,1.0
50,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.8,space,0.485699999,,space,external-action,1.545413611,0.6,1.2,go,go,-0.006600001999999994,1.0
51,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.8,space,0.5106,,space,external-action,1.564099379,1.8,0.6,go,go,0.02490000100000006,1.0
52,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.2,space,0.5761,,space,external-action,1.745152103,1.8,1.8,go,go,0.06549999999999989,1.0
53,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.8,space,0.6,,space,external-action,1.298305468,1.2,1.8,go,go,0.023900000000000032,1.0
54,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,0.6,space,0.685599998,,space,external-action,1.262059503,1.8,1.2,go,go,0.08559999800000007,1.0
55,120,2022-09-21_20h28.11.454,0.0,external,0.0,no-go,0.6,None,0.445299999,,space,external-action,1.609173635,0.6,1.8,go,go,-0.24029999900000004,1.0
56,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,0.6,space,0.518,,space,external-action,1.283815242,0.6,0.6,no-go,go,0.07270000100000001,0.0
57,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.8,space,0.504299999,,space,external-action,1.374086058,0.6,0.6,go,no-go,-0.013700001000000017,1.0
58,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.2,space,0.637199999,,space,external-action,1.407280355,1.8,0.6,go,go,0.13290000000000002,1.0
59,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,0.6,space,0.6111,,space,external-action,1.710090012,1.2,1.8,go,go,-0.02609999900000004,1.0
60,120,2022-09-21_20h28.11.454,0.0,external,0.0,no-go,1.8,None,0.4751,,space,external-action,1.693157396,0.6,1.2,go,go,-0.13599999999999995,1.0
61,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.8,space,0.5666,,space,external-action,1.354322865,1.8,0.6,no-go,go,0.09149999999999997,0.0
62,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.8,space,0.6056,,space,external-action,1.486858409,1.8,1.8,go,no-go,0.039000000000000035,1.0
63,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.2,space,0.6521,,space,external-action,1.73456071,1.8,1.8,go,go,0.046499999999999986,1.0
64,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.2,space,0.5575,,space,external-action,1.280997548,1.2,1.8,go,go,-0.09460000000000002,1.0
65,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,0.6,space,0.430300001,,space,external-action,1.713613397,1.2,1.2,go,go,-0.127199999,1.0
66,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.8,space,0.4891,,space,external-action,1.457812341,0.6,1.2,go,go,0.05879999899999999,1.0
67,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.2,space,0.5115,,space,external-action,1.725319115,1.8,0.6,go,go,0.022399999999999975,1.0
68,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.8,space,0.595700001,,space,external-action,1.670047778,1.2,1.8,go,go,0.08420000100000002,1.0
69,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.8,space,0.5756,,space,external-action,1.334889833,1.8,1.2,go,go,-0.02010000099999998,1.0
70,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.2,space,0.488700001,,space,external-action,1.69539625,1.8,1.8,go,go,-0.086899999,1.0
71,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.2,space,0.4315,,space,external-action,1.733078672,1.2,1.8,go,go,-0.057200001,1.0
72,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.2,space,0.5791,,space,external-action,1.410065547,1.2,1.2,go,go,0.14759999999999995,1.0
73,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.2,space,0.616400002,,space,external-action,1.741427741,1.2,1.2,go,go,0.037300002000000054,1.0
74,120,2022-09-21_20h28.11.454,0.0,external,0.0,no-go,1.2,None,0.4919,,space,external-action,1.278146067,1.2,1.2,go,go,-0.124500002,1.0
75,120,2022-09-21_20h28.11.454,1.0,external,0.0,no-go,1.2,None,,,,external-action,1.344043003,1.2,1.2,no-go,go,,0.0
76,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,0.6,space,0.7429,,space,external-action,1.650001165,1.2,1.2,no-go,no-go,,1.0
77,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,0.6,space,0.741699999,,space,external-action,1.525123682,0.6,1.2,go,no-go,-0.0012000009999999506,1.0
78,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,0.6,space,0.6575,,space,external-action,1.401135925,0.6,0.6,go,go,-0.08419999900000008,1.0
79,120,2022-09-21_20h28.11.454,1.0,external,0.0,no-go,1.8,None,,,,external-action,1.661000256,0.6,0.6,go,go,,1.0
80,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,0.6,space,0.710200001,,space,external-action,1.26247201,1.8,0.6,no-go,go,,1.0
81,120,2022-09-21_20h28.11.454,1.0,external,0.0,go,1.8,space,0.477799999,,space,external-action,1.695249213,0.6,1.8,go,no-go,-0.23240000200000005,1.0
83,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.8,space,0.612299999,,space,external-action,1.488182104,,,,,,
84,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.2,space,0.411799999,,space,external-action,1.371358492,1.8,,go,,-0.20049999999999996,1.0
85,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.2,space,0.403099998,,space,external-action,1.521225619,1.2,1.8,go,go,-0.008700001000000013,1.0
86,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,0.6,space,0.383200001,,space,external-action,1.74621256,1.2,1.2,go,go,-0.019899997000000003,1.0
87,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.2,space,0.379200001,,space,external-action,1.715087509,0.6,1.2,go,go,-0.0040000000000000036,1.0
88,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.2,space,0.374299999,,space,external-action,1.579359634,1.2,0.6,go,go,-0.004900002000000014,1.0
89,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,0.6,space,0.4734,,space,external-action,1.539630939,1.2,1.2,go,go,0.099100001,1.0
90,120,2022-09-21_20h28.11.454,0.0,external,1.0,no-go,1.2,None,0.429699999,,space,external-action,1.67225855,0.6,1.2,go,go,-0.04370000099999999,1.0
91,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.2,space,0.532700001,,space,external-action,1.273437278,1.2,0.6,no-go,go,0.10300000200000003,0.0
92,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,0.6,space,0.5495,,space,external-action,1.52547314,1.2,1.2,go,no-go,0.016799998999999954,1.0
93,120,2022-09-21_20h28.11.454,1.0,external,1.0,no-go,1.8,None,,,,external-action,1.338792483,0.6,1.2,go,go,,1.0
94,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.8,space,0.421299999,,space,external-action,1.739462814,1.8,0.6,no-go,go,,1.0
95,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,0.6,space,0.771299999,,space,external-action,1.638964776,1.8,1.8,go,no-go,0.35000000000000003,1.0
96,120,2022-09-21_20h28.11.454,1.0,external,1.0,no-go,1.8,None,,,,external-action,1.52135448,0.6,1.8,go,go,,1.0
97,120,2022-09-21_20h28.11.454,0.0,external,1.0,no-go,0.6,None,0.5141,,space,external-action,1.582580561,1.8,0.6,no-go,go,,1.0
98,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,0.6,space,0.5334,,space,external-action,1.715416182,0.6,1.8,no-go,no-go,0.019299999999999984,0.0
99,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.2,space,0.4634,,space,external-action,1.462396274,0.6,0.6,go,no-go,-0.07,1.0
100,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.2,space,0.409699999,,space,external-action,1.620541946,1.2,0.6,go,go,-0.053700001,1.0
101,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.2,space,0.5271,,space,external-action,1.689434382,1.2,1.2,go,go,0.11740000100000003,1.0
102,120,2022-09-21_20h28.11.454,1.0,external,1.0,no-go,0.6,None,,,,external-action,1.488521585,1.2,1.2,go,go,,1.0
103,120,2022-09-21_20h28.11.454,1.0,external,1.0,no-go,0.6,None,,,,external-action,1.695380181,0.6,1.2,no-go,go,,1.0
104,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.2,space,0.523699999,,space,external-action,1.400102486,0.6,0.6,no-go,no-go,,1.0
105,120,2022-09-21_20h28.11.454,1.0,external,1.0,no-go,1.2,None,,,,external-action,1.609098799,1.2,0.6,go,no-go,,1.0
106,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.8,space,0.665,,space,external-action,1.455043112,1.2,1.2,no-go,go,,1.0
107,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.8,space,0.815700001,,space,external-action,1.479817311,1.8,1.2,go,no-go,0.15070000099999992,1.0
108,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,0.6,space,0.6155,,space,external-action,1.341042888,1.8,1.8,go,go,-0.2002000009999999,1.0
109,120,2022-09-21_20h28.11.454,1.0,external,1.0,no-go,1.2,None,,,,external-action,1.31955388,0.6,1.8,go,go,,1.0
110,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.8,space,0.4515,,space,external-action,1.582912126,1.2,0.6,no-go,go,,1.0
111,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,0.6,space,0.469799999,,space,external-action,1.598284378,1.8,1.2,go,no-go,0.01829999900000001,1.0
112,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,0.6,space,0.390400002,,space,external-action,1.400137802,0.6,1.8,go,go,-0.079399997,1.0
113,120,2022-09-21_20h28.11.454,1.0,external,1.0,no-go,0.6,None,,,,external-action,1.664150546,0.6,0.6,go,go,,1.0
114,120,2022-09-21_20h28.11.454,1.0,external,1.0,no-go,1.8,None,,,,external-action,1.364725568,0.6,0.6,no-go,go,,1.0
115,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.8,space,0.488300001,,space,external-action,1.565184671,1.8,0.6,no-go,no-go,,1.0
116,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.8,space,0.6069,,space,external-action,1.456246194,1.8,1.8,go,no-go,0.11859999900000001,1.0
117,120,2022-09-21_20h28.11.454,1.0,external,1.0,no-go,1.8,None,,,,external-action,1.266672775,1.8,1.8,go,go,,1.0
118,120,2022-09-21_20h28.11.454,1.0,external,1.0,no-go,1.8,None,,,,external-action,1.348721464,1.8,1.8,no-go,go,,1.0
119,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.2,space,0.570800001,,space,external-action,1.712137451,1.8,1.8,no-go,no-go,,1.0
120,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.8,space,0.6775,,space,external-action,1.282019723,1.2,1.8,go,no-go,0.10669999900000005,1.0
121,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.2,space,0.547300001,,space,external-action,1.665447721,1.8,1.2,go,go,-0.130199999,1.0
122,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.2,space,0.536700001,,space,external-action,1.714031944,1.2,1.8,go,go,-0.010599999999999943,1.0
123,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,0.6,space,0.677200001,,space,external-action,1.332172816,1.2,1.2,go,go,0.14049999999999996,1.0
124,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.8,space,0.577,,space,external-action,1.701956518,0.6,1.2,go,go,-0.10020000100000004,1.0
125,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,0.6,space,0.4696,,space,external-action,1.277678654,1.8,0.6,go,go,-0.10739999999999994,1.0
126,120,2022-09-21_20h28.11.454,0.0,external,1.0,no-go,1.2,None,0.4336,,space,external-action,1.260225947,0.6,1.8,go,go,-0.03600000000000003,1.0
127,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,0.6,space,0.5991,,space,external-action,1.644075499,1.2,0.6,no-go,go,0.16549999999999998,0.0
128,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.2,space,0.418799999,,space,external-action,1.705706307,0.6,1.2,go,no-go,-0.180300001,1.0
129,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.2,space,0.501400002,,space,external-action,1.46062805,1.2,0.6,go,go,0.08260000300000003,1.0
130,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.8,space,0.4931,,space,external-action,1.381942615,1.2,1.2,go,go,-0.008300002000000029,1.0
131,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.2,space,0.4804,,space,external-action,1.602174855,1.8,1.2,go,go,-0.012699999999999989,1.0
132,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,0.6,space,0.434400002,,space,external-action,1.402008696,1.2,1.8,go,go,-0.045999997999999986,1.0
133,120,2022-09-21_20h28.11.454,1.0,external,1.0,no-go,0.6,None,,,,external-action,1.380567713,0.6,1.2,go,go,,1.0
134,120,2022-09-21_20h28.11.454,1.0,external,1.0,go,1.8,space,0.499800001,,space,external-action,1.749467489,0.6,0.6,no-go,go,,1.0
