"","idx","variable","value"
"308",96,"interaction",-0.0252505295301287
"309",97,"intercept",0.376846478551158
"310",97,"fpMain",-0.0335536238139915
"311",97,"oneBackFPMain",0.0118059311755499
"312",97,"interaction",-0.0236091018342446
"313",98,"intercept",0.378540833001871
"314",98,"fpMain",-0.0351248617877922
"315",98,"oneBackFPMain",0.0135068513760942
"316",98,"interaction",-0.0284298894227191
"317",99,"intercept",0.378206755451152
"318",99,"fpMain",-0.0366813263651266
"319",99,"oneBackFPMain",0.0128354262230799
"320",99,"interaction",-0.0281761980857577
"321",100,"intercept",0.378090735993548
"322",100,"fpMain",-0.0350097111218465
"323",100,"oneBackFPMain",0.0120538343389433
"324",100,"interaction",-0.0310653411207262
"325",101,"intercept",0.377157936159428
"326",101,"fpMain",-0.0368775791901434
"327",101,"oneBackFPMain",0.0120445222064994
"328",101,"interaction",-0.0326809392232273
"329",102,"intercept",0.376305250667171
"330",102,"fpMain",-0.0346587563993503
"331",102,"oneBackFPMain",0.00535821284220959
"332",102,"interaction",-0.0254185882901588
"333",103,"intercept",0.375364096286783
"334",103,"fpMain",-0.0333388175991535
"335",103,"oneBackFPMain",0.00739358433980469
"336",103,"interaction",-0.0311003923188841
"337",104,"intercept",0.375600611057973
"338",104,"fpMain",-0.0358146541364061
"339",104,"oneBackFPMain",0.00706033586409952
"340",104,"interaction",-0.0383461093389394
"341",105,"intercept",0.376684497394314
"342",105,"fpMain",-0.0388146536192452
"343",105,"oneBackFPMain",0.00877002387468856
"344",105,"interaction",-0.0414352739014688
"345",106,"intercept",0.377005966809894
"346",106,"fpMain",-0.0370843171468729
"347",106,"oneBackFPMain",0.0079341786740265
"348",106,"interaction",-0.0397257019420402
"349",107,"intercept",0.376240276077109
"350",107,"fpMain",-0.0368353645473494
"351",107,"oneBackFPMain",0.00560485894762446
"352",107,"interaction",-0.0383266335949937
"353",108,"intercept",0.375929220068124
"354",108,"fpMain",-0.0353834781669408
"355",108,"oneBackFPMain",0.00433182716690002
"356",108,"interaction",-0.0384487045698479
"357",109,"intercept",0.376155322857941
"358",109,"fpMain",-0.0367699467916177
"359",109,"oneBackFPMain",0.0056909732599633
"360",109,"interaction",-0.0383725549737257
"361",110,"intercept",0.375108140685375
"362",110,"fpMain",-0.0389085654855979
"363",110,"oneBackFPMain",0.00605193768760343
"364",110,"interaction",-0.0374306291543566
"365",111,"intercept",0.375058375998667
"366",111,"fpMain",-0.0383636558753795
"367",111,"oneBackFPMain",0.00689945703075378
"368",111,"interaction",-0.0321928799378958
"369",112,"intercept",0.37382319941523
"370",112,"fpMain",-0.0384867999359588
"371",112,"oneBackFPMain",0.00349316342715095
"372",112,"interaction",-0.0279014054746094
"373",113,"intercept",0.37392281375344
"374",113,"fpMain",-0.0365833016732418
"375",113,"oneBackFPMain",0.00552110935881382
"376",113,"interaction",-0.0294725459264396
"377",114,"intercept",0.373969010731664
"378",114,"fpMain",-0.0370367460106365
"379",114,"oneBackFPMain",0.00518912974617521
"380",114,"interaction",-0.0285937104598573
"381",115,"intercept",0.372460666773025
"382",115,"fpMain",-0.0364770152665369
"383",115,"oneBackFPMain",0.00439443546545363
"384",115,"interaction",-0.0260797901160764
"385",116,"intercept",0.373234548014937
